NUM_CHANNEL_KEY,Locationcode,ChannelCode,BookingNumber,BookingDetailCode,DealNumber,DealRowNumber,NUM_CLIENT_KEY,NUM_BRAND_KEY,NUM_DATE_KEY,starttime,NUM_DURATION_SEC,NUM_PROGRAM_KEY,NUM_PA,NUM_TA,NUM_V000S,NUM_TVR,ClientCode,BrandCode,Currency,spotamount,TapeDuration,Netcode,valuationrate,rate
388,ZAZEE00001,ZAPIC00001,14121036N,105,452/2014,1,372,14278,20141218,18:54:06,20,37778,5,8,207,0.0978,ZAGOD00146,ZAPAN00683,INR,3740,20,6,1870,1870
388,ZAZEE00001,ZAPIC00001,14121054N,38,565/2014,3,2887,57783,20141218,18:54:26,15,37778,6,8,207,0.0978,ZATIM00562,GAAXX00002,INR,2295,15,6,1530,1530
388,ZAZEE00001,ZAPIC00001,14122149W,86,582/2014,10,110,491,20141217,9:40:12,45,4113,5,33,21,0.0099,ZAIDE00002,IDEXX00004,INR,2869,45,6,637.5,637.5
388,ZAZEE00001,ZAPIC00001,14122133W,56,580/2014,2,225,56224,20141217,9:40:57,15,4113,6,33,21,0.0099,1415110,ZAFOG00005,INR,1275,15,6,850,850
388,ZAZEE00001,ZAPIC00001,14121115N,1,364/2014,12,1823,58276,20141217,9:41:12,10,4113,7,33,0,0,ZASCJ00001,ZAALL01340,INR,850,10,6,850,850
388,ZAZEE00001,ZAPIC00001,14122022W,15,571/2014,2,13,165,20141217,9:41:22,30,4113,8,33,0,0,ZAHIN00614,ZALIF00500,INR,702,30,6,234,234
388,ZAZEE00001,ZAPIC00001,14122320W,48,160/2014,2,5793,42355,20141217,9:41:52,120,4113,9,33,0,0,ZATEL00438,ZAHAN01354,INR,1536,120,6,128,128
388,ZAZEE00001,ZAPIC00001,14122054W,36,571/2014,2,132,230,20141217,9:43:52,20,4113,10,33,12,0.0057,ZAHIN00614,ZAVAS01211,INR,468,20,6,234,234
388,ZAZEE00001,ZAPIC00001,14121009N,62,52/2014,21,108,56205,20141217,9:44:12,20,4113,11,33,12,0.0057,ZACOC00083,KINXX00006,INR,1360,20,6,680,680
388,ZAZEE00001,ZAPIC00001,14122132W,206,580/2014,2,225,531,20141217,9:44:32,10,4113,12,33,12,0.0057,1415110,ZAFOG00003,INR,850,10,6,850,850
388,ZAZEE00001,ZAPIC00001,14122024W,9,571/2014,2,13,191,20141217,9:44:42,30,4113,13,33,12,0.0057,ZAHIN00614,ZASUR01012,INR,702,30,6,234,234
388,ZAZEE00001,ZAPIC00001,14122420W,1,571/2014,2,132,58528,20141217,9:45:12,30,4113,14,33,12,0.0057,ZAHIN00614,ZAPON00990,INR,702,30,6,234,234
388,ZAZEE00001,ZAPIC00001,14122095W,112,530/2014,2,275,53230,20141217,9:45:42,20,4113,15,33,12,0.0057,ZACOL00083,ZACOL01460,INR,765,20,6,382.5,382.5
388,ZAZEE00001,ZAPIC00001,14124000M,79,534/2014,8,167,51948,20141217,9:46:02,10,4113,16,33,17,0.008,ZAAMR00033,ZAAMR00068,INR,850,10,6,850,850
388,ZAZEE00001,ZAPIC00001,14122071W,45,575/2014,8,126,720,20141217,9:46:12,15,4113,17,33,17,0.008,ZAIND00194,ZADUR01050,INR,765,15,6,510,510
388,ZAZEE00001,ZAPIC00001,14121012N,82,40/2014,1,95,332,20141217,9:46:27,30,4113,18,33,17,0.008,ZAAMW00001,ZANUT00023,INR,2167.5,30,0,722.5,722.5
388,ZAZEE00001,ZAPIC00001,14122053W,36,571/2014,2,13,247,20141217,9:46:57,20,4113,19,33,17,0.008,ZAHIN00614,ZAPEA00637,INR,468,20,6,234,234
388,ZAZEE00001,ZAPIC00001,14121067N,77,574/2014,1,219,58016,20141217,9:47:17,15,4113,20,33,12,0.0057,ZAMAN00063,ZAMAN01419,INR,1083.75,15,6,722.5,722.5
388,ZAZEE00001,ZAPIC00001,14122042W,18,571/2014,2,249,15,20141217,9:47:32,15,4113,21,33,12,0.0057,ZAHIN00614,ZAKIS00441,INR,351,15,6,234,234
388,ZAZEE00001,ZAPIC00001,14123000E,11,541/2014,1,33,19,20141217,9:47:47,25,4113,22,33,12,0.0057,ZAEMA00475,ZAEMA01377,INR,1700,25,6,680,680
388,ZAZEE00001,ZAPIC00001,14122019W,35,571/2014,2,13,174,20141217,9:48:12,30,4113,23,33,12,0.0057,ZAHIN00614,ZACOM00206,INR,702,30,6,234,234
388,ZAZEE00001,ZAPIC00001,14122135W,8,580/2014,2,225,38963,20141217,9:48:42,10,4113,24,33,12,0.0057,1415110,ZAGLA01360,INR,850,10,6,850,850
388,ZAZEE00001,ZAPIC00001,14121008N,72,52/2014,21,108,178,20141217,9:48:52,30,4113,25,33,12,0.0057,ZACOC00083,ZASPR00008,INR,2040,30,6,680,680
388,ZAZEE00001,ZAPIC00001,14122047W,36,571/2014,2,13,7510,20141217,9:49:22,20,4113,26,33,25,0.0118,ZAHIN00614,ZACLI00158,INR,468,20,6,234,234
388,ZAZEE00001,ZAPIC00001,14122417W,11,601/2014,7,234,54496,20141217,9:49:42,45,4113,27,33,25,0.0118,ZAVOD00001,ZAVOD00001,INR,2581.88,45,6,573.75,573.75
388,ZAZEE00001,ZAPIC00001,14122023W,12,571/2014,2,13,50397,20141217,9:50:27,30,4113,28,33,27,0.0128,ZAHIN00614,ZALUX00494,INR,702,30,6,234,234
388,ZAZEE00001,ZAPIC00001,14121013N,23,364/2014,12,1823,40934,20141217,9:50:57,15,4113,29,33,27,0.0128,ZASCJ00001,ZAALL01340,INR,1275,15,6,850,850
388,ZAZEE00001,ZAPIC00001,14122132W,110,580/2014,2,225,40893,20141217,9:51:12,15,4113,30,33,27,0.0128,1415110,ZAFOG00003,INR,1275,15,6,850,850
388,ZAZEE00001,ZAPIC00001,14121118N,1,444/2014,6,1801,55162,20141217,10:13:53,30,4113,3,13,181,0.0855,1423501,SNAXX00003,INR,1912.5,30,6,637.5,637.5
388,ZAZEE00001,ZAPIC00001,14122009W,77,568/2014,5,5377,46067,20141217,10:14:23,10,4113,4,13,56,0.0265,1422461,ZALAY00005,INR,552,10,6,552.5,552.5
388,ZAZEE00001,ZAPIC00001,14122149W,85,582/2014,10,110,491,20141217,10:14:33,45,4113,5,13,56,0.0265,ZAIDE00002,IDEXX00004,INR,2869,45,6,637.5,637.5
388,ZAZEE00001,ZAPIC00001,14121012N,85,40/2014,1,95,332,20141217,10:15:18,30,4113,6,13,53,0.025,ZAAMW00001,ZANUT00023,INR,2167.5,30,0,722.5,722.5
388,ZAZEE00001,ZAPIC00001,14122320W,45,160/2014,2,5793,42355,20141217,10:15:48,120,4113,7,13,53,0.025,ZATEL00438,ZAHAN01354,INR,1536,120,6,128,128
388,ZAZEE00001,ZAPIC00001,14121009N,59,52/2014,21,108,56205,20141217,10:17:48,20,4113,8,13,17,0.008,ZACOC00083,KINXX00006,INR,1360,20,6,680,680
388,ZAZEE00001,ZAPIC00001,14122057W,27,571/2014,2,13,24,20141217,10:18:08,15,4113,9,13,15,0.0071,ZAHIN00614,ZARIN00738,INR,351,15,6,234,234
388,ZAZEE00001,ZAPIC00001,14123000E,10,541/2014,1,33,19,20141217,10:18:23,25,4113,10,13,15,0.0071,ZAEMA00475,ZAEMA01377,INR,1700,25,6,680,680
388,ZAZEE00001,ZAPIC00001,14124000M,76,534/2014,8,167,51948,20141217,10:18:48,10,4113,11,13,15,0.0071,ZAAMR00033,ZAAMR00068,INR,850,10,6,850,850
388,ZAZEE00001,ZAPIC00001,14122417W,9,601/2014,7,234,54496,20141217,10:18:58,45,4113,12,13,15,0.0071,ZAVOD00001,ZAVOD00001,INR,2581.88,45,6,573.75,573.75
388,ZAZEE00001,ZAPIC00001,14122008W,91,568/2014,5,5377,49092,20141217,10:43:38,10,4113,3,12,33,0.0156,1422461,LAYXX00004,INR,552,10,6,552.5,552.5
388,ZAZEE00001,ZAPIC00001,14122425W,4,160/2014,2,5793,42355,20141217,10:43:48,120,4113,4,12,33,0.0156,ZATEL00438,ZAHAN01354,INR,1536,120,6,128,128
388,ZAZEE00001,ZAPIC00001,14122048W,40,571/2014,2,13,431,20141217,10:45:48,20,4113,5,12,22,0.0104,ZAHIN00614,ZADOV00230,INR,468,20,6,234,234
388,ZAZEE00001,ZAPIC00001,14121008N,71,52/2014,21,108,178,20141217,10:46:08,30,4113,6,12,15,0.0071,ZACOC00083,ZASPR00008,INR,2040,30,6,680,680
388,ZAZEE00001,ZAPIC00001,14123000E,12,541/2014,1,33,19,20141217,10:46:38,25,4113,7,12,15,0.0071,ZAEMA00475,ZAEMA01377,INR,1700,25,6,680,680
388,ZAZEE00001,ZAPIC00001,14121067N,5,574/2014,1,219,58016,20141217,10:47:03,25,4113,8,12,15,0.0071,ZAMAN00063,ZAMAN01419,INR,1806.25,25,6,722.5,722.5
388,ZAZEE00001,ZAPIC00001,14122425W,1,160/2014,2,5793,42355,20141217,10:47:28,120,4113,9,12,15,0.0071,ZATEL00438,ZAHAN01354,INR,1536,120,6,128,128
388,ZAZEE00001,ZAPIC00001,14124000M,77,534/2014,8,167,51948,20141217,10:49:28,10,4113,10,12,40,0.0189,ZAAMR00033,ZAAMR00068,INR,850,10,6,850,850
388,ZAZEE00001,ZAPIC00001,14124008M,153,316/2014,10,3,50412,20141217,10:49:38,10,4113,11,12,40,0.0189,ZAITC00202,ZASUN01436,INR,850,10,6,850,850
388,ZAZEE00001,ZAPIC00001,14122089W,30,575/2014,9,79,533,20141217,11:11:01,15,4113,3,19,85,0.0402,ZAPGH00301,ZATID00869,INR,1976,15,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14121093N,12,482/2014,1,222,55615,20141217,11:11:16,10,4113,4,19,85,0.0402,ZASIS00005,ZAMTS00001,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14122214W,22,330/2014,12,27,286,20141217,11:11:26,10,4113,5,19,85,0.0402,ZAMAR00264,ZAHAI00329,INR,935,10,6,935,935
388,ZAZEE00001,ZAPIC00001,14121009N,95,52/2014,22,108,56205,20141217,11:11:36,20,4113,6,19,85,0.0402,ZACOC00083,KINXX00006,INR,1700,20,6,850,850
388,ZAZEE00001,ZAPIC00001,14121094N,77,560/2014,2,288,38941,20141217,11:11:56,35,4113,7,19,85,0.0402,1415187,ZAWSM00002,INR,4315.5,35,6,1233,1233
388,ZAZEE00001,ZAPIC00001,14122047W,59,571/2014,3,13,7510,20141217,11:12:31,20,4113,8,19,113,0.0534,ZAHIN00614,ZACLI00158,INR,692,20,6,346,346
388,ZAZEE00001,ZAPIC00001,14121098N,101,364/2014,1,1823,58276,20141217,11:12:51,10,4113,9,19,113,0.0534,ZASCJ00001,ZAALL01340,INR,1232.5,10,6,1232.5,1232.5
388,ZAZEE00001,ZAPIC00001,14121062N,5,52/2014,22,108,178,20141217,11:13:01,30,4113,10,19,69,0.0326,ZACOC00083,ZASPR00008,INR,2550,30,6,850,850
388,ZAZEE00001,ZAPIC00001,14124011M,15,585/2014,2,9726,58278,20141217,11:13:31,45,4113,11,19,69,0.0326,1426303,INDXX00036,INR,6693.75,45,6,1487.5,1487.5
388,ZAZEE00001,ZAPIC00001,14122417W,27,601/2014,8,234,54496,20141217,11:14:16,45,4113,12,19,93,0.0439,ZAVOD00001,ZAVOD00001,INR,4590,45,6,1020,1020
388,ZAZEE00001,ZAPIC00001,14122059W,59,571/2014,3,13,247,20141217,11:15:01,10,4113,13,19,89,0.0421,ZAHIN00614,ZAPEA00637,INR,346,10,6,346,346
388,ZAZEE00001,ZAPIC00001,14121067N,126,574/2014,2,219,58016,20141217,11:15:11,15,4113,14,19,89,0.0421,ZAMAN00063,ZAMAN01419,INR,1785,15,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122214W,159,330/2014,12,27,286,20141217,11:15:26,30,4113,15,19,89,0.0421,ZAMAR00264,ZAHAI00329,INR,2805,30,6,935,935
388,ZAZEE00001,ZAPIC00001,14122095W,48,530/2014,3,275,53230,20141217,11:15:56,20,4113,16,19,89,0.0421,ZACOL00083,ZACOL01460,INR,2380,20,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122008W,230,568/2014,1,5377,49092,20141217,11:16:16,15,4113,17,19,121,0.0572,1422461,LAYXX00004,INR,1402,15,6,935,935
388,ZAZEE00001,ZAPIC00001,14121012N,118,40/2014,2,95,332,20141217,11:16:31,30,4113,18,19,121,0.0572,ZAAMW00001,ZANUT00023,INR,2932.5,30,0,977.5,977.5
388,ZAZEE00001,ZAPIC00001,14122149W,132,582/2014,11,110,491,20141217,11:37:30,45,4113,3,24,171,0.0808,ZAIDE00002,IDEXX00004,INR,6502,45,6,1445,1445
388,ZAZEE00001,ZAPIC00001,14124008M,257,316/2014,8,3,50412,20141217,11:38:15,10,4113,4,24,178,0.0841,ZAITC00202,ZASUN01436,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14121054N,10,565/2014,1,2887,57783,20141217,11:38:25,15,4113,5,24,178,0.0841,ZATIM00562,GAAXX00002,INR,1785,15,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122434W,9,575/2014,9,295,32907,20141217,11:38:40,15,4113,6,24,178,0.0841,ZAPGH00301,ZAHEA00338,INR,1976,15,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14122433W,1,575/2014,9,126,36855,20141217,11:38:55,20,4113,7,24,178,0.0841,ZAIND00194,ZAORA00617,INR,2635,20,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14122057W,51,571/2014,3,13,24,20141217,11:39:15,15,4113,8,24,105,0.0496,ZAHIN00614,ZARIN00738,INR,519,15,6,346,346
388,ZAZEE00001,ZAPIC00001,14121092N,11,482/2014,1,222,55615,20141217,11:39:30,10,4113,9,24,105,0.0496,ZASIS00005,ZAMTS00001,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14121016N,62,550/2014,1,589,26993,20141217,11:39:40,10,4113,10,24,105,0.0496,ZAHEN00491,ZACOL01407,INR,1232.5,10,6,1232.5,1232.5
388,ZAZEE00001,ZAPIC00001,14121098N,100,364/2014,1,1823,58276,20141217,11:39:50,10,4113,11,24,105,0.0496,ZASCJ00001,ZAALL01340,INR,1232.5,10,6,1232.5,1232.5
388,ZAZEE00001,ZAPIC00001,14121084N,9,52/2014,22,108,548,20141217,11:40:00,20,4113,12,24,50,0.0236,ZACOC00083,ZATHU00864,INR,1700,20,6,850,850
388,ZAZEE00001,ZAPIC00001,14122132W,226,580/2014,3,225,531,20141217,11:40:20,10,4113,13,24,50,0.0236,1415110,ZAFOG00003,INR,1190,10,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122098W,63,530/2014,3,275,50391,20141217,11:40:30,30,4113,14,24,50,0.0236,ZACOL00083,COLXX00011,INR,3570,30,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14121067N,123,574/2014,2,219,58016,20141217,11:41:00,15,4113,15,24,53,0.025,ZAMAN00063,ZAMAN01419,INR,1785,15,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14121012N,120,40/2014,2,95,332,20141217,11:41:15,30,4113,16,24,53,0.025,ZAAMW00001,ZANUT00023,INR,2932.5,30,0,977.5,977.5
388,ZAZEE00001,ZAPIC00001,14122128W,65,323/2014,6,129,46330,20141217,11:41:45,20,4113,17,24,53,0.025,ZAIND00189,ZALOR00516,INR,2380,20,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14121092N,12,482/2014,1,222,55615,20141217,11:42:05,10,4113,18,24,41,0.0194,ZASIS00005,ZAMTS00001,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14122008W,14,568/2014,1,5377,49092,20141217,11:42:15,10,4113,19,24,41,0.0194,1422461,LAYXX00004,INR,935,10,6,935,935
388,ZAZEE00001,ZAPIC00001,14121094N,13,560/2014,2,288,38941,20141217,11:42:25,15,4113,20,24,41,0.0194,1415187,ZAWSM00002,INR,1849.5,15,6,1233,1233
388,ZAZEE00001,ZAPIC00001,14124004M,173,316/2014,8,3,539,20141217,11:42:40,15,4113,21,24,41,0.0194,ZAITC00202,ZAACT00002,INR,1912.5,15,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14123000E,44,541/2014,2,33,19,20141217,11:42:55,25,4113,22,24,41,0.0194,ZAEMA00475,ZAEMA01377,INR,2975,25,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14121092N,13,482/2014,1,222,55615,20141217,11:43:20,10,4113,23,24,51,0.0241,ZASIS00005,ZAMTS00001,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14122149W,131,582/2014,11,110,491,20141217,12:05:39,45,4113,3,23,203,0.0959,ZAIDE00002,IDEXX00004,INR,6502,45,6,1445,1445
388,ZAZEE00001,ZAPIC00001,14122053W,55,571/2014,3,13,247,20141217,12:06:24,20,4113,4,23,105,0.0496,ZAHIN00614,ZAPEA00637,INR,692,20,6,346,346
388,ZAZEE00001,ZAPIC00001,14121054N,184,565/2014,1,2887,57783,20141217,12:06:44,10,4113,5,23,105,0.0496,ZATIM00562,GAAXX00002,INR,1190,10,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122090W,39,575/2014,9,79,533,20141217,12:06:54,15,4113,6,23,105,0.0496,ZAPGH00301,ZATID00869,INR,1976,15,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14122054W,59,571/2014,3,132,230,20141217,12:07:09,20,4113,7,23,86,0.0406,ZAHIN00614,ZAVAS01211,INR,692,20,6,346,346
388,ZAZEE00001,ZAPIC00001,14121012N,119,40/2014,2,95,332,20141217,12:07:29,30,4113,8,23,86,0.0406,ZAAMW00001,ZANUT00023,INR,2932.5,30,0,977.5,977.5
388,ZAZEE00001,ZAPIC00001,14122009W,185,568/2014,1,5377,46067,20141217,12:07:59,20,4113,9,23,86,0.0406,1422461,ZALAY00005,INR,1870,20,6,935,935
388,ZAZEE00001,ZAPIC00001,14124004M,174,316/2014,8,3,539,20141217,12:08:19,15,4113,10,23,61,0.0288,ZAITC00202,ZAACT00002,INR,1912.5,15,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14121016N,65,550/2014,1,589,26993,20141217,12:08:34,10,4113,11,23,61,0.0288,ZAHEN00491,ZACOL01407,INR,1232.5,10,6,1232.5,1232.5
388,ZAZEE00001,ZAPIC00001,14121092N,14,482/2014,1,222,55615,20141217,12:08:44,10,4113,12,23,61,0.0288,ZASIS00005,ZAMTS00001,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14122048W,63,571/2014,3,13,431,20141217,12:08:54,20,4113,13,23,61,0.0288,ZAHIN00614,ZADOV00230,INR,692,20,6,346,346
388,ZAZEE00001,ZAPIC00001,14122083W,33,575/2014,9,295,52512,20141217,12:09:14,15,4113,14,23,77,0.0364,ZAPRO00336,VICXX00005,INR,1976,15,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14124008M,202,316/2014,7,3,50412,20141217,12:09:29,10,4113,15,23,77,0.0364,ZAITC00202,ZASUN01436,INR,1402.5,10,6,1402.5,1402.5
388,ZAZEE00001,ZAPIC00001,14122046W,66,571/2014,3,13,6467,20141217,12:09:39,15,4113,16,23,77,0.0364,ZAHIN00614,ZAPEP01409,INR,519,15,6,346,346
388,ZAZEE00001,ZAPIC00001,14121067N,124,574/2014,2,219,58016,20141217,12:09:54,15,4113,17,23,77,0.0364,ZAMAN00063,ZAMAN01419,INR,1785,15,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14123000E,45,541/2014,2,33,19,20141217,12:10:09,25,4113,18,23,50,0.0236,ZAEMA00475,ZAEMA01377,INR,2975,25,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14124011M,17,585/2014,2,9726,58278,20141217,12:10:34,20,4113,19,23,50,0.0236,1426303,INDXX00036,INR,2975,20,6,1487.5,1487.5
388,ZAZEE00001,ZAPIC00001,14122128W,64,323/2014,6,129,46330,20141217,12:10:54,20,4113,20,23,50,0.0236,ZAIND00189,ZALOR00516,INR,2380,20,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14124004M,147,316/2014,7,3,539,20141217,12:11:14,15,4113,21,23,46,0.0217,ZAITC00202,ZAACT00002,INR,2103.75,15,6,1402.5,1402.5
388,ZAZEE00001,ZAPIC00001,14122135W,124,580/2014,8,225,38963,20141217,12:11:29,10,4113,22,23,46,0.0217,1415110,ZAGLA01360,INR,850,10,6,850,850
388,ZAZEE00001,ZAPIC00001,14121054N,185,565/2014,1,2887,57783,20141217,12:50:43,10,32213,3,23,55,0.026,ZATIM00562,GAAXX00002,INR,1190,10,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122093W,32,575/2014,9,79,284,20141217,12:50:53,20,32213,4,23,55,0.026,ZAPGH00301,ZAARI00045,INR,2635,20,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14121008N,110,52/2014,22,108,178,20141217,12:51:13,30,32213,5,23,37,0.0175,ZACOC00083,ZASPR00008,INR,2550,30,6,850,850
388,ZAZEE00001,ZAPIC00001,14121093N,13,482/2014,1,222,55615,20141217,12:51:43,10,32213,6,23,37,0.0175,ZASIS00005,ZAMTS00001,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14121016N,63,550/2014,1,589,26993,20141217,12:51:53,10,32213,7,23,37,0.0175,ZAHEN00491,ZACOL01407,INR,1232.5,10,6,1232.5,1232.5
388,ZAZEE00001,ZAPIC00001,14124008M,256,316/2014,8,3,50412,20141217,12:52:03,10,32213,8,23,37,0.0175,ZAITC00202,ZASUN01436,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14123000E,43,541/2014,2,33,19,20141217,12:52:13,25,32213,9,23,37,0.0175,ZAEMA00475,ZAEMA01377,INR,2975,25,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122417W,29,601/2014,8,234,54496,20141217,12:52:38,45,32213,10,23,37,0.0175,ZAVOD00001,ZAVOD00001,INR,4590,45,6,1020,1020
388,ZAZEE00001,ZAPIC00001,14122128W,63,323/2014,6,129,46330,20141217,12:53:23,20,32213,11,23,74,0.035,ZAIND00189,ZALOR00516,INR,2380,20,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122433W,14,575/2014,9,126,327,20141217,12:53:43,20,32213,12,23,74,0.035,ZAIND00194,ZAORA00617,INR,2635,20,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14122135W,233,580/2014,3,225,38963,20141217,12:54:03,10,32213,13,23,41,0.0194,1415110,ZAGLA01360,INR,1190,10,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14121003N,66,513/2014,1,270,392,20141217,12:54:13,15,32213,14,23,41,0.0194,ZAUNI00603,ZAMAM00005,INR,1848.75,15,6,1232.5,1232.5
388,ZAZEE00001,ZAPIC00001,14121009N,98,52/2014,22,108,56205,20141217,12:54:28,20,32213,15,23,41,0.0194,ZACOC00083,KINXX00006,INR,1700,20,6,850,850
388,ZAZEE00001,ZAPIC00001,14122058W,58,571/2014,3,13,7510,20141217,12:54:48,10,32213,16,23,41,0.0194,ZAHIN00614,ZACLI00158,INR,346,10,6,346,346
388,ZAZEE00001,ZAPIC00001,14121067N,11,574/2014,2,219,58016,20141217,12:54:58,25,32213,17,23,41,0.0194,ZAMAN00063,ZAMAN01419,INR,2975,25,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14122008W,142,568/2014,1,5377,49092,20141217,12:55:23,15,32213,18,23,50,0.0236,1422461,LAYXX00004,INR,1402,15,6,935,935
388,ZAZEE00001,ZAPIC00001,14122042W,35,571/2014,3,249,15,20141217,12:55:38,15,32213,19,23,50,0.0236,ZAHIN00614,ZAKIS00441,INR,519,15,6,346,346
388,ZAZEE00001,ZAPIC00001,14122433W,15,575/2014,9,126,327,20141217,12:55:53,20,32213,20,23,50,0.0236,ZAIND00194,ZAORA00617,INR,2635,20,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14121094N,12,560/2014,2,288,38941,20141217,12:56:13,15,32213,21,23,60,0.0283,1415187,ZAWSM00002,INR,1849.5,15,6,1233,1233
388,ZAZEE00001,ZAPIC00001,14121003N,65,513/2014,1,270,392,20141217,12:56:28,15,32213,22,23,60,0.0283,ZAUNI00603,ZAMAM00005,INR,1848.75,15,6,1232.5,1232.5
388,ZAZEE00001,ZAPIC00001,14121118N,7,444/2014,7,1801,55162,20141217,13:08:15,30,32213,2,6,38,0.018,1423501,SNAXX00003,INR,3825,30,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14122057W,52,571/2014,3,13,24,20141217,13:08:45,15,32213,3,6,38,0.018,ZAHIN00614,ZARIN00738,INR,519,15,6,346,346
388,ZAZEE00001,ZAPIC00001,14121105N,3,52/2014,22,108,871,20141217,13:09:00,15,32213,4,6,19,0.009,ZACOC00083,ZACOC00170,INR,1275,15,6,850,850
388,ZAZEE00001,ZAPIC00001,14122417W,28,601/2014,8,234,54496,20141217,13:09:15,45,32213,5,6,19,0.009,ZAVOD00001,ZAVOD00001,INR,4590,45,6,1020,1020
388,ZAZEE00001,ZAPIC00001,14121067N,125,574/2014,2,219,58016,20141217,13:10:00,15,32213,6,6,43,0.0203,ZAMAN00063,ZAMAN01419,INR,1785,15,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14121118N,8,444/2014,7,1801,55162,20141217,13:22:13,30,32213,2,7,107,0.0506,1423501,SNAXX00003,INR,3825,30,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14122089W,31,575/2014,9,79,533,20141217,13:22:43,15,32213,3,7,107,0.0506,ZAPGH00301,ZATID00869,INR,1976,15,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14121012N,121,40/2014,2,95,332,20141217,13:22:58,30,32213,4,7,107,0.0506,ZAAMW00001,ZANUT00023,INR,2932.5,30,0,977.5,977.5
388,ZAZEE00001,ZAPIC00001,14121016N,64,550/2014,1,589,26993,20141217,13:23:28,10,32213,5,7,107,0.0506,ZAHEN00491,ZACOL01407,INR,1232.5,10,6,1232.5,1232.5
388,ZAZEE00001,ZAPIC00001,14121009N,97,52/2014,22,108,56205,20141217,13:23:38,20,32213,6,7,107,0.0506,ZACOC00083,KINXX00006,INR,1700,20,6,850,850
388,ZAZEE00001,ZAPIC00001,14122083W,34,575/2014,9,295,52512,20141217,13:23:58,15,32213,7,7,107,0.0506,ZAPRO00336,VICXX00005,INR,1976,15,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14122090W,40,575/2014,9,79,533,20141217,13:36:10,15,32213,3,17,101,0.0477,ZAPGH00301,ZATID00869,INR,1976,15,6,1317.5,1317.5
388,ZAZEE00001,ZAPIC00001,14121054N,11,565/2014,1,2887,57783,20141217,13:36:25,15,32213,4,17,101,0.0477,ZATIM00562,GAAXX00002,INR,1785,15,6,1190,1190
388,ZAZEE00001,ZAPIC00001,14124008M,204,316/2014,7,3,50412,20141217,13:36:40,10,32213,5,17,101,0.0477,ZAITC00202,ZASUN01436,INR,1402.5,10,6,1402.5,1402.5
388,ZAZEE00001,ZAPIC00001,14121093N,15,482/2014,1,222,55615,20141217,13:36:50,10,32213,6,17,101,0.0477,ZASIS00005,ZAMTS00001,INR,1275,10,6,1275,1275
388,ZAZEE00001,ZAPIC00001,14122028W,23,571/2014,3,249,145,20141217,13:37:00,20,32213,7,17,74,0.035,ZAHIN00614,ZATAA00846,INR,692,20,6,346,346
388,ZAZEE00001,ZAPIC00001,14122052W,58,571/2014,3,13,825,20141217,13:37:20,20,32213,8,17,74,0.035,ZAHIN00614,ZALIF00491,INR,692,20,6,346,346
388,ZAZEE00001,ZAPIC00001,14121008N,109,52/2014,22,108,178,20141217,13:37:40,30,32213,9,17,74,0.035,ZACOC00083,ZASPR00008,INR,2550,30,6,850,850
